Date,Close,Retorno
17/03/2015,"2,760564828","0,05"
18/03/2015,"2,761911445","0,05"
19/03/2015,"2,763258062","0,05"
20/03/2015,-,-
23/03/2015,-,-
24/03/2015,"2,701313681",-
25/03/2015,"2,767297913","2,44"
26/03/2015,"2,76864453","0,05"
27/03/2015,-,-
30/03/2015,"2,771337764",-
31/03/2015,"2,772684381","0,05"
01/04/2015,-,-
02/04/2015,"2,77295624",-
03/04/2015,-,-
06/04/2015,"2,718584549","-1,96"
07/04/2015,"2,777034116","2,15"
08/04/2015,"2,778393409","0,05"
09/04/2015,"2,779752701","0,05"
10/04/2015,"2,781111993","0,05"
13/04/2015,"2,782471286","0,05"
14/04/2015,"2,783830578","0,05"
15/04/2015,"2,78518987","0,05"
16/04/2015,"2,786549162","0,05"
17/04/2015,-,-
20/04/2015,-,-
21/04/2015,-,-
22/04/2015,"2,790627039",-
23/04/2015,"2,791986331","0,05"
24/04/2015,"2,793345624","0,05"
27/04/2015,"2,794704916","0,05"
28/04/2015,-,-
29/04/2015,-,-
30/04/2015,"2,798782793",-
01/05/2015,-,-
04/05/2015,"2,800458061","0,06"
05/05/2015,"2,737495661","-2,25"
06/05/2015,-,-
07/05/2015,"2,804564304",-
08/05/2015,-,-
11/05/2015,-,-
12/05/2015,-,-
13/05/2015,"2,810039296",-
14/05/2015,"2,805933052","-0,15"
15/05/2015,"2,812776791","0,24"
18/05/2015,"2,814145539","0,05"
19/05/2015,"2,815514287","0,05"
20/05/2015,"2,816883035","0,05"
21/05/2015,-,-
22/05/2015,-,-
25/05/2015,"2,81962053",-
26/05/2015,-,-
27/05/2015,"2,822358026",-
28/05/2015,"2,823726774","0,05"
29/05/2015,-,-
01/06/2015,"2,840752712",-
02/06/2015,"2,842131718","0,05"
03/06/2015,-,-
04/06/2015,-,-
05/06/2015,"2,84488973",-
08/06/2015,"2,846268736","0,05"
09/06/2015,"2,758012341","-3,10"
10/06/2015,"2,849026749","3,30"
11/06/2015,"2,850405755","0,05"
12/06/2015,"2,851784761","0,05"
15/06/2015,"2,853163767","0,05"
16/06/2015,"2,854542773","0,05"
17/06/2015,"2,854542773","0,00"
18/06/2015,"2,857300786","0,10"
19/06/2015,"2,858679792","0,05"
22/06/2015,"2,860058798","0,05"
23/06/2015,"2,861437804","0,05"
24/06/2015,"2,86281681","0,05"
25/06/2015,"2,864195817","0,05"
26/06/2015,"2,865574823","0,05"
29/06/2015,"2,866953829","0,05"
30/06/2015,"2,865299022","-0,06"
01/07/2015,"2,883092456","0,62"
02/07/2015,-,-
03/07/2015,-,-
06/07/2015,"2,886706748",-
07/07/2015,"2,888652904","0,07"
08/07/2015,-,-
09/07/2015,-,-
10/07/2015,-,-
13/07/2015,"2,891433129",-
14/07/2015,"2,888652904","-0,10"
15/07/2015,"2,894213353","0,19"
16/07/2015,"2,895603465","0,05"
17/07/2015,"2,896993577","0,05"
20/07/2015,"2,898383689","0,05"
21/07/2015,"2,899773801","0,05"
22/07/2015,"2,901163913","0,05"
23/07/2015,-,-
24/07/2015,"2,902554025",-
27/07/2015,-,-
28/07/2015,"2,806080247",-
29/07/2015,-,-
30/07/2015,"2,908114474",-
31/07/2015,"2,909504586","0,05"
