Price,Close,High,Low,Open,Volume
Ticker,CPTS11.SA,CPTS11.SA,CPTS11.SA,CPTS11.SA,CPTS11.SA
Date,,,,,
2016-01-29,0.0011399907525628805,0.0011399907525628805,0.0011399907525628805,0.0011399907525628805,100
2016-02-01,0.0013950446154922247,0.001401949486320271,0.0013949037792954245,0.001401949486320271,1140
2016-02-03,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,80
2016-02-04,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,100
2016-02-05,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,50
2016-02-10,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,0.0013950446154922247,80
2016-02-11,0.0013943398371338844,0.0013950442867232365,0.0013943398371338844,0.0013950442867232365,240
2016-02-12,0.0013936359900981188,0.0013936359900981188,0.0013936359900981188,0.0013936359900981188,110
2016-02-15,0.0013936359900981188,0.0013936359900981188,0.0013936359900981188,0.0013936359900981188,680
2016-02-16,0.0013936359900981188,0.0013936359900981188,0.0013936359900981188,0.0013936359900981188,5510
2016-02-17,0.0013936359900981188,0.0014091364425877233,0.0013936359900981188,0.0014091364425877233,900
2016-02-19,0.0014091365737840533,0.0014091365737840533,0.0013677080047434953,0.0014091365737840533,3730
2016-02-22,0.0013936359900981188,0.0014091364425877233,0.0013936359900981188,0.0014091364425877233,370
2016-02-24,0.0014091365737840533,0.0014091365737840533,0.0013950451542919186,0.0013950451542919186,500
2016-02-26,0.0013950446154922247,0.0013950446154922247,0.0013460067418689524,0.0013460067418689524,410
2016-02-29,0.0014091365737840533,0.0014091365737840533,0.0014091365737840533,0.0014091365737840533,340
2016-03-02,0.0016196963842958212,0.0016196963842958212,0.0016196963842958212,0.0016196963842958212,4000
2016-03-03,0.0016156481578946114,0.001619697339456703,0.0016156481578946114,0.001619697339456703,2670
2016-03-04,0.0016156481578946114,0.0016156481578946114,0.0016156481578946114,0.0016156481578946114,2650
2016-03-07,0.0016156481578946114,0.0016156481578946114,0.0016156481578946114,0.0016156481578946114,3040
2016-03-08,0.0016156481578946114,0.0016156481578946114,0.0016156481578946114,0.0016156481578946114,140
2016-03-09,0.0016154851764440536,0.001615647211576835,0.0016154851764440536,0.001615647211576835,580
2016-03-10,0.0016067386604845524,0.001607872442894141,0.0016067386604845524,0.001607872442894141,21560
2016-03-14,0.0016034998698160052,0.0016067393377610626,0.0016034998698160052,0.0016065773025772763,2880
2016-03-15,0.001601880183443427,0.0016067392305705176,0.0016018801834434273,0.0016034997628415753,14290
2016-03-16,0.0016067386604845524,0.0016067386604845524,0.0016010697484366097,0.0016067386604845524,10330
2016-03-17,0.0016067386604845524,0.0016067386604845524,0.0016067386604845524,0.0016067386604845524,1100
2016-03-18,0.0016520891804248095,0.0016520891804248095,0.0016520891804248095,0.0016520891804248095,80
2016-03-21,0.00163589371368289,0.0016682876164905455,0.0016358937136828902,0.0016682876164905455,200
2016-03-22,0.00163589371368289,0.0016358937136828902,0.0016358937136828902,0.0016358937136828902,4900
2016-03-23,0.0016164571279659867,0.0016182388967864434,0.0016164571279659867,0.0016182388967864434,20080
2016-03-24,0.0016164571279659867,0.0016164571279659867,0.0016164571279659867,0.0016164571279659867,20
2016-03-28,0.0016519284108653665,0.0016519284108653667,0.0016519284108653667,0.0016519284108653667,830
2016-03-29,0.0016520891804248095,0.0016520891804248095,0.0016519272998668086,0.0016519272998668086,1300
2016-03-30,0.0016520891804248095,0.0016520891804248095,0.0016520891804248095,0.0016520891804248095,300
2016-03-31,0.0016520891804248095,0.0016520891804248095,0.0016520891804248095,0.0016520891804248095,500
2016-04-04,0.0018172995187342167,0.0018172995187342167,0.0018172995187342167,0.0018172995187342167,2020
2016-04-05,0.0018081220332533121,0.0018083054980992175,0.0018081220332533121,0.0018081220332533121,2590
2016-04-06,0.0017989428015425801,0.0018090387898637447,0.0017989428015425801,0.0018090387898637447,2610
2016-04-07,0.0018356568180024624,0.0018356568180024624,0.0018356568180024624,0.0018356568180024624,3980
2016-04-08,0.001863190671429038,0.001863190671429038,0.001863190671429038,0.001863190671429038,50
2016-04-11,0.001863190671429038,0.001863190671429038,0.001863190671429038,0.001863190671429038,100
2016-04-12,0.001834922470152378,0.0018356566796054138,0.0018349224701523779,0.0018356566796054138,2070
2016-04-13,0.0018172995187342167,0.0018172995187342167,0.0018172995187342167,0.0018172995187342167,40
2016-04-14,0.0018354716012254357,0.0018354716012254357,0.0018209700130528373,0.0018264769297584814,12330
2016-04-15,0.0018540123710408807,0.0018540123710408807,0.0017438729564013492,0.0018354721037798175,21810
2016-04-18,0.0017989428015425801,0.0017989428015425801,0.0017989428015425801,0.0017989428015425801,50
2016-04-20,0.0018723690882325172,0.0018905420784625284,0.00181729937312472,0.00181729937312472,1950
2016-04-22,0.0018356568180024624,0.0018356568180024624,0.0018356568180024624,0.0018356568180024624,7420
2016-04-25,0.0018705322872847319,0.0018705322872847319,0.0018705322872847319,0.0018705322872847319,50
2016-04-26,0.0018705322872847319,0.0018705322872847319,0.0018356549208163667,0.0018358385605346072,13250
2016-04-27,0.001819135039113462,0.0018631907403992975,0.001819135039113462,0.0018631907403992975,11990
2016-04-28,0.001844833604991436,0.001863190052889513,0.0018356552935115322,0.0018356552935115322,16170
2016-04-29,0.001863190671429038,0.001863190671429038,0.0018540125319639186,0.001863190671429038,3200
2016-05-02,0.002136879600584507,0.002136879600584507,0.002136879600584507,0.002136879600584507,30
2016-05-03,0.002130563138052821,0.002130563138052821,0.0021052995673380066,0.0021263526433221917,22200
2016-05-04,0.002130563138052821,0.002130563138052821,0.002130563138052821,0.002130563138052821,100
2016-05-05,0.0021053014788776636,0.0021305650725309323,0.0021053014788776636,0.0021305650725309323,90
2016-05-09,0.0021053014788776636,0.0021053014788776636,0.0021053014788776636,0.0021053014788776636,2340
2016-05-10,0.0021053014788776636,0.0021053014788776636,0.0021053014788776636,0.0021053014788776636,13450
2016-05-11,0.0021263528615236282,0.0021263528615236282,0.0021052997833790246,0.0021052997833790246,5210
2016-05-12,0.002109510824084282,0.0021263532090417675,0.0021053001274563775,0.0021263532090417675,2220
2016-05-13,0.0021053014788776636,0.002126354573977318,0.0021053014788776636,0.002126354573977318,24520
2016-05-16,0.0021053014788776636,0.002126354573977318,0.0020947749313278362,0.002126354573977318,15680
2016-05-17,0.002130563138052821,0.002130563138052821,0.002130563138052821,0.002130563138052821,300
2016-05-18,0.0020634043030440807,0.0021263529242263445,0.0020634043030440807,0.0021263529242263445,23230
2016-05-19,0.002094774041324854,0.002094774041324854,0.002094774041324854,0.002094774041324854,10
2016-05-20,0.0021263528615236282,0.0021263528615236282,0.0021050891682712247,0.0021050891682712247,1510
2016-05-23,0.0021053014788776636,0.002115828026427491,0.0021053014788776636,0.002115828026427491,2710
2016-05-24,0.0021053014788776636,0.002115828026427491,0.0021053014788776636,0.002115828026427491,4760
2016-05-25,0.0020865630358457565,0.0021305637319704164,0.0020865630358457565,0.0021261426209211675,3060
2016-05-27,0.0021053014788776636,0.0021305650725309323,0.0021053014788776636,0.002105512094155082,33610
2016-05-30,0.0021053014788776636,0.0021305650725309323,0.0021053014788776636,0.0021305650725309323,11360
2016-05-31,0.0021053014788776636,0.0021053014788776636,0.0021053014788776636,0.0021053014788776636,9530
2016-06-01,0.0024237867910414934,0.0024237867910414934,0.0024237867910414934,0.0024237867910414934,30
2016-06-02,0.00245781522244215,0.00245781522244215,0.00245781522244215,0.00245781522244215,80
2016-06-03,0.0024480242282152176,0.0024480242282152176,0.0024477793268045996,0.0024480242282152176,17280
2016-06-06,0.0024480242282152176,0.0024480242282152176,0.0024480242282152176,0.0024480242282152176,13050
2016-06-07,0.0024480242282152176,0.0024480242282152176,0.0024480242282152176,0.0024480242282152176,7160
2016-06-08,0.0024480242282152176,0.0024480242282152176,0.002438232140640828,0.0024480242282152176,23120
2016-06-09,0.0024431271012872458,0.0024600185215465317,0.0024431271012872453,0.0024600185215465317,4120
2016-06-10,0.0024475338868796825,0.00244802345608472,0.002447288985546309,0.00244802345608472,4960
2016-06-13,0.0024602627381682396,0.0024602627381682396,0.0024480225785829994,0.0024602627381682396,7230
2016-06-14,0.0024553672410547733,0.0024602633995898116,0.0024480232367139042,0.0024602633995898116,10400
2016-06-15,0.002448268001899123,0.0024725034249919956,0.0024480231006013126,0.002460263262796654,17030
2016-06-16,0.0024602627381682396,0.0024725028977534797,0.002448512147612549,0.002460017836922652,23160
2016-06-17,0.0024969845544546843,0.0025214648890271095,0.0024485136881091715,0.0024541440856838265,32990
2016-06-21,0.0025456990115344524,0.0025456990115344524,0.0024605076871914663,0.00249575922942621,4950
2016-06-22,0.002533704275265336,0.002545699537454181,0.0025334593739411615,0.002533704275265336,7250
2016-06-23,0.00254594418220222,0.00254594418220222,0.0024849884999764093,0.0024972286633783013,7000
2016-06-24,0.002570423996075988,0.002570423996075988,0.002570423996075988,0.002570423996075988,10
2016-06-27,0.0024871916975826025,0.0025826646927139744,0.0024864572270726724,0.0025826646927139744,12080
2016-06-28,0.002509223995730281,0.0025214641594749647,0.002496983831985597,0.002499431911426875,8320
2016-06-29,0.002533704275265336,0.002533704275265336,0.002496983784726277,0.002498207824423749,8100
2016-06-30,0.002509223995730281,0.0025701796796631852,0.002496983831985597,0.0025701796796631852,15430
2016-07-01,0.0028316383250057697,0.0028736922509982714,0.0028316383250057697,0.0028736922509982714,4810
2016-07-04,0.0028596753254532814,0.0028596753254532814,0.002850703910357621,0.0028596753254532814,7470
2016-07-05,0.0028596753254532814,0.0028596753254532814,0.00283220013277193,0.0028456572554154207,10280
2016-07-06,0.0028207043651491404,0.0028456563561605457,0.0028207043651491404,0.0028456563561605457,7720
2016-07-07,0.0028036036528646946,0.0028372468646143735,0.0028036036528646946,0.0028372468646143735,10920
2016-07-08,0.0028316383250057697,0.0028871496356545957,0.0028316383250057697,0.0028871496356545957,6810
2016-07-11,0.0028851875104010105,0.002885187510401011,0.002803602572859798,0.002847338811498033,13220
2016-07-12,0.0028036036528646946,0.002880702646369482,0.002803323179133477,0.002880702646369482,24220
2016-07-13,0.0027932291850447655,0.0028316385618729983,0.0027932291850447655,0.0028316385618729983,25220
2016-07-14,0.0028456561267375946,0.0028456561267375946,0.0028033217270904453,0.0028036022006763853,21840
2016-07-15,0.0028316383250057697,0.0028537866475992673,0.0028036021960958744,0.0028453759158752353,34900
2016-07-18,0.002845376031473279,0.002853786763539011,0.0027960324639769883,0.002844815351651877,35380
2016-07-19,0.002803882583975792,0.0028535063541637244,0.0028036021103988833,0.0028535063541637244,21920
2016-07-20,0.0028036036528646946,0.0028173412508722966,0.0028036036528646946,0.0028064073206869548,18710
2016-07-21,0.0028036036528646946,0.0028417325727065016,0.0028036036528646946,0.0028173412508722966,22600
2016-07-22,0.0028036036528646946,0.0028417325727065016,0.0028036036528646946,0.0028417325727065016,19170
2016-07-25,0.0028591142036020756,0.002859114203602076,0.0028316390151665646,0.002841731788746398,5370
2016-07-26,0.0028066872619092464,0.0028591147222684797,0.0028033229143148474,0.0028591147222684797,27830
2016-07-27,0.002845376031473279,0.002845376031473279,0.0028066861827006793,0.0028066861827006793,4840
2016-07-28,0.002850983990356326,0.002850983990356326,0.002845376923013097,0.002845376923013097,3150
2016-07-29,0.0028588315472006798,0.0028588315472006798,0.00284845830788708,0.0028588315472006798,10620
2016-08-01,0.0032293221447616816,0.0032608119143602062,0.0032293221447616816,0.0032293221447616816,7500
2016-08-02,0.003254706272855401,0.003254706272855401,0.0032293217098645446,0.003254706272855401,3840
2016-08-03,0.0032453874591737986,0.0032604897346170695,0.0032453874591737986,0.003259204219419445,8090
2016-08-04,0.0032604907173663378,0.0032608118664326493,0.003232535426599773,0.0032453884373710665,5310
2016-08-05,0.003260810859501362,0.0032608108595013614,0.0032453874352024984,0.0032518137853837278,8570
2016-08-08,0.003277841256931424,0.0032823397939937215,0.003274306473211152,0.003274306473211152,2250
2016-08-09,0.003287160536274314,0.003309332079742709,0.0032775208546776016,0.003309332079742709,2600
2016-08-10,0.0033090098295360804,0.003309330978499796,0.0032775197640204762,0.003309009829536081,5930
2016-08-11,0.0032935875933617353,0.00330804727072584,0.0032935875933617353,0.00330804727072584,1110
2016-08-12,0.003426936687901616,0.003426936687901616,0.0032935866082167767,0.003308046281255847,8380
2016-08-15,0.0033707045949995518,0.003438182965731359,0.0033096528816897704,0.0034269366216827064,12820
2016-08-16,0.0034060527104884386,0.003438185098208468,0.003373277411475537,0.003373277411475537,1590
2016-08-17,0.0033421064727008343,0.00343818272682905,0.0033421064727008347,0.00343818272682905,2230
2016-08-18,0.0033102957531809807,0.0033578518574686645,0.0033096531486749184,0.0033578518574686645,9130
2016-08-19,0.003278484335169196,0.0033739179934928936,0.003277520275247974,0.0033739179934928936,57150
2016-08-22,0.0033417849335819483,0.0033417849335819483,0.0033414637846051407,0.0033414637846051407,670
2016-08-23,0.003363314550369978,0.00337166902206445,0.003341785613389633,0.003341785613389633,290
2016-08-24,0.0033735977485775948,0.003373597748577595,0.0033128674676671226,0.0033633154605279937,3220
2016-08-25,0.003296798327937722,0.00332089766909416,0.003277518671148723,0.00332089766909416,19600
2016-08-26,0.0033096533734351397,0.0033482124043766833,0.003293587033932846,0.0033478909488818633,10800
2016-08-29,0.0033096533734351397,0.003373596969509559,0.0032939084894276654,0.003373596969509559,4080
2016-08-30,0.00329776294529438,0.0033417845589309354,0.003294228468306569,0.0033417845589309354,3410
2016-08-31,0.003357852576300502,0.003373918918151123,0.0032990501144688094,0.0032990501144688094,7190
2016-09-01,0.003885566955432296,0.0038892364730213364,0.003885566955432296,0.0038892364730213364,20
2016-09-02,0.0038352913688868284,0.0038852003141118755,0.003834924242093138,0.0038852003141118755,8240
2016-09-05,0.0038165743462741375,0.0038851993921573194,0.0038165743462741375,0.003852905191157388,5130
2016-09-06,0.0037651970051229,0.0038851987721070453,0.0037651970051229,0.0038851987721070453,4130
2016-09-08,0.003889972809702158,0.0038899728097021584,0.003816576818970478,0.003816576818970478,5300
2016-09-09,0.003908319864422083,0.003908319864422083,0.0038899712241958727,0.0038899712241958727,4570
2016-09-12,0.003908319864422083,0.0047703521274185465,0.0038899712241958727,0.0047703521274185465,3070
2016-09-13,0.003809235990047455,0.003959329957409163,0.003809235990047455,0.003959329957409163,19410
2016-09-14,0.0038165743462741375,0.0038349233320690485,0.00377987672466211,0.0038165743462741375,7630
2016-09-15,0.0038158397655934095,0.003816573668898504,0.003792720236583146,0.003816206892234823,3660
2016-09-16,0.0038162064738571644,0.0038162064738571644,0.003792719820780372,0.0038158393472559997,10710
2016-09-19,0.003776208497583866,0.003824649645133741,0.0037762084975838657,0.0038162092269947044,23890
2016-09-20,0.0037798776756972075,0.0038051992754656633,0.003772537939541413,0.0037765749344182533,11880
2016-09-21,0.003743179142475128,0.003809235358217517,0.003743179142475128,0.003753821618339316,27800
2016-09-22,0.0037758401595056057,0.0037758401595056057,0.003739509310497392,0.0037431791780686056,8200
2016-09-23,0.0037758401595056057,0.0037758401595056057,0.003731068895065868,0.003731068895065868,4910
2016-09-26,0.0038496023043990135,0.003876391703648959,0.0037758395872940637,0.0037758395872940637,6900
2016-09-27,0.0038349253591150045,0.003852907227708111,0.0038349253591150045,0.003852907227708111,3390
2016-09-28,0.0038532738108187914,0.003889237542929654,0.0038532738108187914,0.0038532738108187914,19020
2016-09-29,0.003871621796861291,0.0038892365314869832,0.0038349238205965465,0.0038888697547114826,3650
2016-09-30,0.003889604704454541,0.003889604704454541,0.0038892375776024527,0.0038892375776024527,3180
2016-10-03,0.004390105605125427,0.004390105605125427,0.004389273575672333,0.004389273575672333,5900
2016-10-04,0.004387191962450743,0.004863147183221959,0.004214533405420286,0.004863147183221959,2720
2016-10-05,0.004410077817738056,0.004574831624268339,0.004409661604444772,0.004574831624268339,6610
2016-10-06,0.004380953032523394,0.004405499689913857,0.004306065214402806,0.004368471795631857,1070
2016-10-07,0.004376795142889023,0.004376795142889023,0.004376795142889023,0.004376795142889023,1000
2016-10-10,0.004376795142889023,0.004376795142889023,0.004376378929510307,0.004376378929510307,3500
2016-10-11,0.0043680546805262566,0.004376791980994707,0.004347668571899538,0.004376791980994707,2800
2016-10-13,0.004286094568669796,0.004363895079055242,0.004286094568669796,0.004363895079055242,1660
2016-10-14,0.004245737101882696,0.0043680541351421,0.004245737101882696,0.004286925527071487,22090
2016-10-17,0.004326867870986462,0.004368888743214508,0.004322707722504198,0.004368472529980565,26350
2016-10-18,0.004364310763776302,0.004368055094748549,0.004326866660511182,0.004326866660511182,9260
2016-10-19,0.004364310763776302,0.004364310763776302,0.004364310763776302,0.004364310763776302,80
2016-10-20,0.004368470516055822,0.004368470516055822,0.004360149429384563,0.004360149429384563,40
2016-10-21,0.004414238501340151,0.004534891568109402,0.004389276016779085,0.004389276016779085,2060
2016-10-24,0.00434767035767436,0.0044100773484218505,0.004326868027425197,0.0044096611351728595,33250
2016-10-25,0.0045598517172038555,0.0045669245624077115,0.0044096594961735205,0.0044096594961735205,13140
2016-10-26,0.004462083801627159,0.004566927105235414,0.004462083801627159,0.004472900983617357,2810
2016-10-27,0.004659704398363829,0.004659704398363829,0.0045673423481080245,0.0045673423481080245,14740
2016-10-28,0.004618098493665457,0.004618098493665457,0.004618098493665457,0.004618098493665457,910
2016-10-31,0.00452365493401885,0.004638899118571225,0.004519078574773436,0.004618097197076633,7190
2016-11-01,0.004765057470649481,0.004885082631006236,0.004675150386188782,0.004675150386188782,3530
2016-11-07,0.004675149917602539,0.00476415756218212,0.004675149917602539,0.0046805443592778505,18780
2016-11-08,0.004697625990957022,0.004697625990957022,0.004675149225422476,0.00468863554196839,9470
2016-11-09,0.004675149917602539,0.004675149917602539,0.004675149917602539,0.004675149917602539,300
2016-11-10,0.004630195442587137,0.004676946970841406,0.004630195442587137,0.004676946970841406,17780
2016-11-11,0.004520062822848558,0.004631547278469204,0.004520062822848558,0.004631547278469204,125040
2016-11-14,0.004603222943842411,0.004630195142513623,0.004569957732307896,0.004607718381739039,27260
2016-11-16,0.004585242830216885,0.004852715453686231,0.004585242830216885,0.004852715453686231,2470
2016-11-17,0.004567709751427174,0.004602773393334769,0.004567709751427174,0.0045856910732740026,6010
2016-11-18,0.004562766756862402,0.004569060201050348,0.004562766756862402,0.004569060201050348,7600
2016-11-21,0.004540288355201483,0.004607718206248534,0.004540288355201483,0.0045847921597825855,9870
2016-11-22,0.004596481565386057,0.004607270019313837,0.004495336326555095,0.004531748698275977,51620
2016-11-23,0.00460771843791008,0.00460771843791008,0.004531297707570009,0.0045321967094185825,3310
2016-11-24,0.004596481565386057,0.004596481565386057,0.004567261639186588,0.004567261639186588,2880
2016-11-25,0.0046068173833191395,0.004720099711224865,0.004540286560375836,0.004720099711224865,1670
2016-11-28,0.004531298764050007,0.004607719512207706,0.004531298764050007,0.004607719512207706,5460
2016-11-29,0.00449982937425375,0.004540287448283938,0.00449982937425375,0.004540287448283938,7200
2016-11-30,0.0045137666165828705,0.004540738389962631,0.004499831014562931,0.004540289103341179,3340
2016-12-01,0.005036694463342428,0.005072741372375548,0.0050337319165767265,0.005057433703457112,3080
2016-12-02,0.005002127494663,0.005002127494663001,0.004937934292352248,0.004937934292352248,203940
2016-12-05,0.004961639177054167,0.005060397821152559,0.004943368486480152,0.005060397821152559,6660
2016-12-06,0.004962624050676823,0.005012003110976635,0.004942872332373276,0.004942872332373276,13300
2016-12-07,0.004987314809113741,0.005012004108719506,0.004962625038589771,0.004962625038589771,3200
2016-12-08,0.004937934689223766,0.005011509998974794,0.004937934689223766,0.004987314224483263,1180
2016-12-09,0.004937934689223766,0.004937934689223766,0.004888555153964269,0.004937934689223766,9150
2016-12-12,0.004920650739222765,0.004937933430883974,0.004920650739222765,0.004937933430883974,4100
2016-12-13,0.004937934689223766,0.004937934689223766,0.004898431249383428,0.004920651993158387,3780
2016-12-14,0.004962624050676823,0.004962624050676823,0.0049132445194589,0.004962130057579037,7540
2016-12-15,0.004962624050676823,0.004986819823187999,0.004962624050676823,0.004975956213299709,1480
2016-12-16,0.004962624050676823,0.004962624050676823,0.004863865459159088,0.004962130057579037,2500
2016-12-19,0.005036694463342428,0.005036694463342428,0.004937935840711843,0.004962625614099054,9300
2016-12-20,0.004937934689223766,0.005036693288824611,0.004937934689223766,0.005036693288824611,12760
2016-12-21,0.0049621304497122765,0.0049621304497122765,0.004937934675289025,0.004955711364442456,2740
2016-12-22,0.004962624050676823,0.004962624050676823,0.004923614136249404,0.004937934285067861,6070
2016-12-23,0.004962624050676823,0.004962624050676823,0.004938428278165647,0.004962624050676823,8430
2016-12-26,0.004962624050676823,0.004987313816285784,0.004937934285067861,0.004962624050676823,6480
2016-12-27,0.004963117651641369,0.004974968776995245,0.004963117651641369,0.004974968776995245,3450
2016-12-28,0.004962624050676823,0.005024841751419846,0.004962624050676823,0.004987313816285784,3920
2016-12-29,0.004888556897640228,0.0050416331348101815,0.0048663361459394565,0.005007067730350454,10260
2017-01-02,0.005401719827204943,0.005434130372833357,0.005401719827204943,0.005434130372833357,4220
2017-01-03,0.005294225178658962,0.005402799857856171,0.005294225178658962,0.005402799857856171,2950
2017-01-05,0.005321774631738663,0.005348242944146441,0.005321234241319905,0.005348242944146441,1440
2017-01-06,0.005428727716207504,0.005428727716207504,0.005320693438875369,0.005401719018087453,6170
2017-01-09,0.005353104323148727,0.005428188196574257,0.005333118120302178,0.005428188196574257,1230
2017-01-10,0.005401177331805229,0.005401177331805229,0.005400637456758246,0.005400637456758246,680
2017-01-11,0.005374711472541094,0.005374711472541094,0.0053568858000799845,0.0053590463315455195,1120
2017-01-12,0.005366608966141939,0.00542548730938234,0.005366608966141939,0.005401179528535213,38890
2017-01-13,0.005449793767184019,0.005455735999710644,0.005401718607575675,0.005428186913359638,7460
2017-01-16,0.005428727716207504,0.005449794181349341,0.005404419939414265,0.005449794181349341,12970
2017-01-17,0.005401177331805229,0.005428726413639748,0.005401177331805229,0.005401717722000158,31030
